word,starting_letter,category_en,category_geo
შუბრა-ელ-ჰეიმა,შ,City,ქალაქი
შუბრაელჰეიმა,შ,City,ქალაქი
შუგარლენდის,შ,Film,ფილმი
შუგარლენდის ექსპრესი,შ,Film,ფილმი
შუგირკი,შ,City,ქალაქი
შუვაილერი,შ,City,ქალაქი
შულავერი,შ,River,მდინარე
შუმანაი,შ,City,ქალაქი
შუმენი,შ,City,ქალაქი
შურა,შ,Name,სახელი
შურბანი,შ,City,ქალაქი
შურთხი,შ,Animal,ცხოველი
შურისმაძიებლები,შ,Film,ფილმი
შურისმაძიებლები დასასრული,შ,Film,ფილმი
შურისმაძიებლები ულტრონის ეპოქა,შ,Film,ფილმი
შურისმაძიებლები უსასრულობის ომი,შ,Film,ფილმი
შურისმაძიებლები: დასასრული,შ,Film,ფილმი
შურისმაძიებლები: ულტრონის ეპოქა,შ,Film,ფილმი
შურისმაძიებლები: უსასრულობის ომი,შ,Film,ფილმი
შურისძიების,შ,Film,ფილმი
შურისძიების წყურვილი,შ,Film,ფილმი
შურობი,შ,City,ქალაქი
შურუგვი,შ,City,ქალაქი
შუტრანჟი,შ,City,ქალაქი
შუქია,შ,Name,სახელი
შუქრი,შ,Name,სახელი
შუშანა,შ,Name,სახელი
შუშანიკ,შ,Name,სახელი
შუშვე,შ,River,მდინარე
შუჯააბადი,შ,City,ქალაქი
შფარამი,შ,City,ქალაქი
შქერი,შ,Plant,მცენარე
შჩეცინი,შ,City,ქალაქი
შჩუჩინსკი,შ,City,ქალაქი
შահუმიანი,შ,City,ქალაქი
ჩა-ამი,ჩ,City,ქალაქი
ჩაანგი,ჩ,Food,საკვები
ჩაბარუხი,ჩ,River,მდინარე
ჩაბარუხისწყალი,ჩ,River,მდინარე
ჩაგუანასი,ჩ,City,ქალაქი
ჩადი,ჩ,Country,ქვეყანა
ჩადიზა,ჩ,City,ქალაქი
ჩადირ ლუნგა,ჩ,City,ქალაქი
ჩადირ-ლუნგა,ჩ,City,ქალაქი
ჩადირლუნგა,ჩ,City,ქალაქი
ჩადის რესპუბლიკა,ჩ,Country,ქვეყანა
ჩავანმუში,ჩ,Food,საკვები
ჩავუსი,ჩ,City,ქალაქი
ჩათაკი,ჩ,City,ქალაქი
ჩათამ-კენტი,ჩ,City,ქალაქი
ჩაი,ჩ,Plant,მცენარე
ჩაი გირჩის მარცვლებით,ჩ,Food,საკვები
ჩაიაფუმი,ჩ,City,ქალაქი
ჩაიიაფუმი,ჩ,City,ქალაქი
ჩაილური,ჩ,River,მდინარე
ჩაიოტი,ჩ,Food,საკვები
ჩაის,ჩ,Food,საკვები
ჩაის საერთაშორისო დღე,ჩ,Food,საკვები
ჩაის სოკო,ჩ,Food,საკვები
ჩაის ცერემონია აღმოსავლეთ,ჩ,Food,საკვები
ჩაის ცერემონია აღმოსავლეთ აზიაში,ჩ,Food,საკვები
ჩაკაბუკო,ჩ,City,ქალაქი
ჩაკარი,ჩ,City,ქალაქი
ჩაკარიტა,ჩ,City,ქალაქი
ჩაკვალი,ჩ,City,ქალაქი
ჩაკი,ჩ,Name,სახელი
ჩაკოვეცი,ჩ,City,ქალაქი
ჩალატენანგო,ჩ,City,ქალაქი
ჩალკო-დე-დიას-კოვარუბიასი,ჩ,City,ქალაქი
ჩალჩუაპა,ჩ,City,ქალაქი
ჩამა,ჩ,City,ქალაქი
ჩამანი,ჩ,City,ქალაქი
ჩამბა,ჩ,City,ქალაქი
ჩამბარაკი,ჩ,City,ქალაქი
ჩამბასი,ჩ,City,ქალაქი
ჩამბეში,ჩ,River,მდინარე
ჩამბიში,ჩ,City,ქალაქი
ჩამე,ჩ,City,ქალაქი
ჩამიჩი,ჩ,Food,საკვები
ჩამოსვლა,ჩ,Film,ფილმი
ჩამოხეული,ჩ,Film,ფილმი
ჩამოხეული ფარდა,ჩ,Film,ფილმი
ჩამჩამალი,ჩ,City,ქალაქი
ჩანაქკალე,ჩ,City,ქალაქი
ჩანაცვლებული,ჩ,Film,ფილმი
ჩანგვატ-რაიონგი,ჩ,City,ქალაქი
ჩანგინოლა,ჩ,City,ქალაქი
ჩანგჟი,ჩ,City,ქალაქი
ჩანგჟოუ,ჩ,City,ქალაქი
ჩანგუინოლა,ჩ,City,ქალაქი
ჩანგშა,ჩ,City,ქალაქი
ჩანგჩუნი,ჩ,City,ქალაქი
ჩანდიგარჰი,ჩ,City,ქალაქი
ჩანდრა,ჩ,City,ქალაქი
ჩანთაბური,ჩ,City,ქალაქი
ჩანიონი,ჩ,City,ქალაქი
ჩანკაი,ჩ,City,ქალაქი
ჩანქირი,ჩ,City,ქალაქი
ჩანშა,ჩ,City,ქალაქი
ჩანჩუნი,ჩ,City,ქალაქი
ჩაპარე,ჩ,River,მდინარე
ჩაპელტიკე,ჩ,City,ქალაქი
ჩაპლინა,ჩ,City,ქალაქი
ჩარ ბადრასანი,ჩ,City,ქალაქი
ჩარ ბურჯი,ჩ,City,ქალაქი
ჩარალიავე,ჩ,City,ქალაქი
ჩარგლულა,ჩ,River,მდინარე
ჩარენცავანი,ჩ,City,ქალაქი
